"","Column","activity_nr","X.x","reporting_id","state_flag","estab_name","site_address","site_city","site_state","site_zip","owner_type","owner_code","adv_notice","safety_hlth","sic_code","naics_code","insp_type","insp_scope","why_no_insp","union_status","safety_manuf","safety_const","safety_marit","health_manuf","health_const","health_marit","migrant","mail_street","mail_city","mail_state","mail_zip","host_est_key","nr_in_estab","open_date","case_mod_date","close_conf_date","close_case_date","ld_dt","year","X.y","citation_id","delete_flag","standard","viol_type","issuance_date","abate_date","abate_complete","current_penalty","initial_penalty","contest_date","final_order_date","nr_instances","nr_exposed","rec","gravity","emphasis","hazcat","fta_insp_nr","fta_issuance_date","fta_penalty","fta_contest_date","fta_final_order_date","hazsub1","hazsub2","hazsub3","hazsub4","hazsub5","load_dt"
"229",646,312677263,211,950632,NA,"RJ DONOVAN CORRECTIONAL FACILITY","480 ALTA RD","SAN DIEGO","CA",92179,"C",NA,"N","S",9223,922140,"A","B","","Y","","",NA,"","","",NA,"480 ALTA RD","SAN DIEGO","CA",92179,"N064    000013624",10000,"2009-02-25","2019-02-26","2009-04-09","2019-02-05","2019-03-01 00:20:51 EST",2019,2311129,"02001","","    3314 D","S","2009-04-09","2009-04-23","X",2700,3375,"2009-04-24","2009-06-16",1,NA,"",NA,NA,"",NA,"",0,NA,NA,"","",NA,"",NA,"2019-03-01 00:27:20 EST"
"230",647,312677263,211,950632,NA,"RJ DONOVAN CORRECTIONAL FACILITY","480 ALTA RD","SAN DIEGO","CA",92179,"C",NA,"N","S",9223,922140,"A","B","","Y","","",NA,"","","",NA,"480 ALTA RD","SAN DIEGO","CA",92179,"N064    000013624",10000,"2009-02-25","2019-02-26","2009-04-09","2019-02-05","2019-03-01 00:20:51 EST",2019,2311130,"01003","","23400012 A","O","2009-04-09","2009-05-27","X",185,185,"2009-04-24","2009-06-16",1,NA,"",NA,NA,"",NA,"",0,NA,NA,"","",NA,"",NA,"2019-03-01 00:27:20 EST"
"231",648,312677370,212,950632,NA,"CENTINELA PRISON","2302 BROWN RD","IMPERIAL","CA",92251,"C",0,"Y","H",9223,922140,"F","B","","Y","","",NA,"","","",NA,"P O BOX 731","IMPERIAL","CA",92251,"N064    000014633",40000,"2009-03-04","2013-02-12","2009-09-01","2010-02-04","2013-02-14 02:38:07 EST",2010,2311145,"02003","","5162 C","O","2009-09-01","2009-10-20","X",185,185,"","",1,NA,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2013-02-14 02:38:10 EST"
"232",649,312677370,212,950632,NA,"CENTINELA PRISON","2302 BROWN RD","IMPERIAL","CA",92251,"C",0,"Y","H",9223,922140,"F","B","","Y","","",NA,"","","",NA,"P O BOX 731","IMPERIAL","CA",92251,"N064    000014633",40000,"2009-03-04","2013-02-12","2009-09-01","2010-02-04","2013-02-14 02:38:07 EST",2010,2311143,"02001","","5144 H01    B","O","2009-09-01","2009-10-20","X",375,375,"","",1,NA,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2013-02-14 02:38:10 EST"
"233",650,312677370,212,950632,NA,"CENTINELA PRISON","2302 BROWN RD","IMPERIAL","CA",92251,"C",0,"Y","H",9223,922140,"F","B","","Y","","",NA,"","","",NA,"P O BOX 731","IMPERIAL","CA",92251,"N064    000014633",40000,"2009-03-04","2013-02-12","2009-09-01","2010-02-04","2013-02-14 02:38:07 EST",2010,2311146,"02004","","5162 E","O","2009-09-01","2009-10-20","X",185,185,"","",1,NA,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2013-02-14 02:38:10 EST"
"234",651,312677370,212,950632,NA,"CENTINELA PRISON","2302 BROWN RD","IMPERIAL","CA",92251,"C",0,"Y","H",9223,922140,"F","B","","Y","","",NA,"","","",NA,"P O BOX 731","IMPERIAL","CA",92251,"N064    000014633",40000,"2009-03-04","2013-02-12","2009-09-01","2010-02-04","2013-02-14 02:38:07 EST",2010,2311144,"02002","","5144 H03    B1","O","2009-09-01","2009-10-20","X",375,375,"","",1,NA,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2013-02-14 02:38:10 EST"
"235",652,312678907,213,950632,NA,"CALIPATRIA STATE PRISON","7018 BLAIR ROAD","CALIPATRIA","CA",92233,"B",0,"Y","H",9223,922140,"B","B","","Y","","",NA,"","","",NA,"P O BOX 5000","CALIPATRIA","CA",92233,"N064    000028539",1142,"2009-07-09","2010-09-16","2009-11-09","2010-01-26","2011-10-14 16:38:47 EDT",2010,2311606,"01001","","3203 B02","O","2009-11-09","2009-12-12","X",375,375,"","",1,8,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2011-10-14 16:45:21 EDT"
"236",653,312682768,2437,950632,NA,"RJ DONOVAN CORRECTIONAL FACILITY PIA SHOE FACTORY","480 ALTA ROAD","SAN DIEGO","CA",92179,"C",0,"Y","S",8744,561210,"A","B","","N","","",NA,"","","",NA,"","","",0,"N064    000029502",2000,"2010-06-02","2010-07-08","2010-07-07","2010-07-07","2011-10-14 16:38:47 EDT",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",654,312683220,214,950632,NA,"MCCAIN VALLEY CONSERVATION CAMP","HWY 67 LAKESIDE AREA","LAKESIDE","CA",92040,"A",0,"N","S",9223,922140,"A","B","","N","","",NA,"","","",NA,"2550 MCCAIN VALLEY RD","BOULEVARD","CA",91905,"N064    000029527",100,"2010-07-08","2010-09-22","2010-09-21","2010-09-21","2011-10-14 16:38:47 EDT",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",655,312690472,215,950611,NA,"SF-JUVENILE PROBATION DEPT-JUVENILE JUSTICE CENTER","375 WOODSIDE AVENUE","SAN FRANCISCO","CA",94127,"B",0,"N","H",9223,922140,"B","B","","Y","","",NA,"","","",NA,"","","",0,"N095    000019955",300,"2011-02-02","2013-08-12","2011-05-10","2011-07-20","2013-08-14 02:11:36 EDT",2011,2314586,"01001","","14300029 A","O","2011-05-31","2011-06-03","I",375,375,"","",3,NA,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2013-08-14 02:11:39 EDT"
"239",661,312913874,217,950625,NA,"PRISON INDUSTRIES AUTHORITY","23370 ROAD 22 BLDG 912","CHOWCHILLA","CA",93610,"C",0,"N","H",9223,922140,"B","B","","Y","","",NA,"","","",NA,"P O BOX 1501","CHOWCHILLA","CA",93610,"N068    000023626",800,"2010-01-28","2010-08-06","2010-01-28","2010-08-06","2011-10-14 16:38:47 EDT",2010,2364083,"01001","","3362 G","O","2010-04-01","2010-04-27","X",185,185,"","",1,3,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2011-10-14 16:45:21 EDT"
"240",662,312914443,218,950625,NA,"CA CORRECTIONS CORCORAN","4001 KING AVE","CORCORAN","CA",93212,"C",0,"N","S",9223,922140,"A","B","","Y","","",NA,"","","",NA,"P O BOX 8800","CORCORAN","CA",93212,"N068    000022353",2200,"2010-03-26","2012-02-21","2010-04-21","2011-10-20","2012-02-23 01:00:32 EST",2011,2364157,"01001","","342 A","O","2010-05-06","2010-05-07","X",3500,5000,"2010-06-08","2011-06-29",1,2200,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2012-02-23 01:00:36 EST"
"241",663,312914443,218,950625,NA,"CA CORRECTIONS CORCORAN","4001 KING AVE","CORCORAN","CA",93212,"C",0,"N","S",9223,922140,"A","B","","Y","","",NA,"","","",NA,"P O BOX 8800","CORCORAN","CA",93212,"N068    000022353",2200,"2010-03-26","2012-02-21","2010-04-21","2011-10-20","2012-02-23 01:00:32 EST",2011,2364156,"01002","","3203 A04","O","2010-05-06","2010-06-08","X",420,420,"","2011-06-29",1,100,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2012-02-23 01:00:36 EST"
"242",664,312914658,2438,950625,NA,"CA CORRECTIONS, PAROLE AND COMMUNITY SERVICES DIV.","2222 G ST","FRESNO","CA",93706,"C",0,"N","H",8322,922150,"B","B","","Y","","",NA,"","","",NA,"","","",0,"N068    000023725",80,"2010-04-07","2010-12-22","2010-05-12","2010-12-21","2011-10-14 16:38:47 EDT",2010,2364187,"01001","","23400017 A","O","2010-05-18","2010-05-21","I",240,240,"","",1,2,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2011-10-14 16:45:21 EDT"
"243",665,312915796,219,950625,NA,"CA CORRECTIONS TEHACHAPI","24900 HWY 202","TEHACHAPI","CA",93661,"C",0,"N","H",9223,922140,"B","B","","Y","","",NA,"","","",NA,"P O  BOX 1031 ATTN: FIRE CHIEF, K. FRIED","TEHACHAPI","CA",93561,"N068    000013914",600,"2010-06-03","2011-11-29","2010-10-13","2010-10-21","2011-12-01 01:00:36 EST",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",666,312915911,220,950625,NA,"CA CORRECTIONS AVENAL","1 KINGS WAY","AVENAL","CA",93204,"C",0,"N","H",9223,922140,"B","B","","Y","","",NA,"","","",NA,"","","",0,"N068    000023849",1685,"2010-06-09","2010-12-22","2010-07-14","2010-12-21","2011-10-14 16:38:47 EDT",2010,2364308,"01001","","3362 G","O","2010-07-16","2010-08-11","X",185,185,"","",1,3,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2011-10-14 16:45:21 EDT"
"245",667,312915911,220,950625,NA,"CA CORRECTIONS AVENAL","1 KINGS WAY","AVENAL","CA",93204,"C",0,"N","H",9223,922140,"B","B","","Y","","",NA,"","","",NA,"","","",0,"N068    000023849",1685,"2010-06-09","2010-12-22","2010-07-14","2010-12-21","2011-10-14 16:38:47 EDT",2010,2364309,"01002","","23400017 A","O","2010-07-20","2010-08-11","X",185,185,"","",1,2,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2011-10-14 16:45:21 EDT"
"246",721,313163552,228,950631,NA,"ORANGE COUNTY SHERIFF-CORONER","550 N FLOWER ST, BLDG 50","SANTA ANA","CA",92703,"B",0,"N","H",9223,922140,"A","B","","Y","","",NA,"","","",NA,"600 W SANTA ANA BLVD, STE 104","SANTA ANA","CA",92701,"N085    000012316",200,"2010-01-19","2012-02-21","2010-07-07","2011-08-31","2012-02-23 01:00:32 EST",2011,2421165,"01003","","5193 H01    B2","O","2010-07-07","2010-08-09","X",375,375,"2010-07-26","2011-03-28",2,2,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2012-02-23 01:00:36 EST"
"247",722,313163552,228,950631,NA,"ORANGE COUNTY SHERIFF-CORONER","550 N FLOWER ST, BLDG 50","SANTA ANA","CA",92703,"B",0,"N","H",9223,922140,"A","B","","Y","","",NA,"","","",NA,"600 W SANTA ANA BLVD, STE 104","SANTA ANA","CA",92701,"N085    000012316",200,"2010-01-19","2012-02-21","2010-07-07","2011-08-31","2012-02-23 01:00:32 EST",2011,2421166,"01006","","5193 C01    B","O","2010-07-07","2010-08-09","X",465,465,"2010-07-26","2011-03-28",1,402,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2012-02-23 01:00:36 EST"
"248",723,313163552,228,950631,NA,"ORANGE COUNTY SHERIFF-CORONER","550 N FLOWER ST, BLDG 50","SANTA ANA","CA",92703,"B",0,"N","H",9223,922140,"A","B","","Y","","",NA,"","","",NA,"600 W SANTA ANA BLVD, STE 104","SANTA ANA","CA",92701,"N085    000012316",200,"2010-01-19","2012-02-21","2010-07-07","2011-08-31","2012-02-23 01:00:32 EST",2011,2421167,"01005","","4650 E","O","2010-07-07","2010-07-12","I",185,185,"2010-07-26","2011-03-28",1,1,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2012-02-23 01:00:36 EST"
"249",724,313163552,228,950631,NA,"ORANGE COUNTY SHERIFF-CORONER","550 N FLOWER ST, BLDG 50","SANTA ANA","CA",92703,"B",0,"N","H",9223,922140,"A","B","","Y","","",NA,"","","",NA,"600 W SANTA ANA BLVD, STE 104","SANTA ANA","CA",92701,"N085    000012316",200,"2010-01-19","2012-02-21","2010-07-07","2011-08-31","2012-02-23 01:00:32 EST",2011,2421169,"01008","","5193 G02    G","O","2010-07-07","2010-08-09","X",NA,NA,"2010-07-26","2011-03-28",1,402,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2012-02-23 01:00:36 EST"
"250",725,313163552,228,950631,NA,"ORANGE COUNTY SHERIFF-CORONER","550 N FLOWER ST, BLDG 50","SANTA ANA","CA",92703,"B",0,"N","H",9223,922140,"A","B","","Y","","",NA,"","","",NA,"600 W SANTA ANA BLVD, STE 104","SANTA ANA","CA",92701,"N085    000012316",200,"2010-01-19","2012-02-21","2010-07-07","2011-08-31","2012-02-23 01:00:32 EST",2011,2421164,"01002","","14300029 A","O","2010-07-07","2010-08-09","X",375,375,"2010-07-26","2011-03-28",3,3,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2012-02-23 01:00:36 EST"
"251",726,313163552,228,950631,NA,"ORANGE COUNTY SHERIFF-CORONER","550 N FLOWER ST, BLDG 50","SANTA ANA","CA",92703,"B",0,"N","H",9223,922140,"A","B","","Y","","",NA,"","","",NA,"600 W SANTA ANA BLVD, STE 104","SANTA ANA","CA",92701,"N085    000012316",200,"2010-01-19","2012-02-21","2010-07-07","2011-08-31","2012-02-23 01:00:32 EST",2011,2421168,"01007","","5193 G02    B","O","2010-07-07","2010-08-09","X",185,185,"2010-07-26","2011-03-28",3,3,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2012-02-23 01:00:36 EST"
"252",727,313163552,228,950631,NA,"ORANGE COUNTY SHERIFF-CORONER","550 N FLOWER ST, BLDG 50","SANTA ANA","CA",92703,"B",0,"N","H",9223,922140,"A","B","","Y","","",NA,"","","",NA,"600 W SANTA ANA BLVD, STE 104","SANTA ANA","CA",92701,"N085    000012316",200,"2010-01-19","2012-02-21","2010-07-07","2011-08-31","2012-02-23 01:00:32 EST",2011,2421170,"01001","","342 A","O","2010-07-07","2010-07-12","I",4500,5000,"2010-07-26","2011-03-28",1,1,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2012-02-23 01:00:36 EST"
"253",728,313163552,228,950631,NA,"ORANGE COUNTY SHERIFF-CORONER","550 N FLOWER ST, BLDG 50","SANTA ANA","CA",92703,"B",0,"N","H",9223,922140,"A","B","","Y","","",NA,"","","",NA,"600 W SANTA ANA BLVD, STE 104","SANTA ANA","CA",92701,"N085    000012316",200,"2010-01-19","2012-02-21","2010-07-07","2011-08-31","2012-02-23 01:00:32 EST",2011,2421171,"01004","X","5193 H02    A3","O","2010-07-07","2010-08-09","X",NA,NA,"2010-07-26","2011-03-28",6,5,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2012-02-23 01:00:36 EST"
"254",729,313163792,229,950631,NA,"ORANGE COUNTY HEALTH CARE AGENCY","550 N FLOWER ST, BLDG 50","SANTA ANA","CA",92703,"B",0,"N","H",9223,922140,"G","B","","Y","","",NA,"","","",NA,"600 W SANTA ANA BLVD, STE 104","SANTA ANA","CA",92701,"N085    000025338",20,"2010-02-04","2012-02-21","2010-07-07","2011-08-31","2012-02-23 01:00:32 EST",2011,2421206,"01005","X","5193 G02    G","O","2010-07-07","2010-08-09","X",NA,185,"2010-07-26","2011-04-28",4,4,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2012-02-23 01:00:36 EST"
"255",730,313163792,229,950631,NA,"ORANGE COUNTY HEALTH CARE AGENCY","550 N FLOWER ST, BLDG 50","SANTA ANA","CA",92703,"B",0,"N","H",9223,922140,"G","B","","Y","","",NA,"","","",NA,"600 W SANTA ANA BLVD, STE 104","SANTA ANA","CA",92701,"N085    000025338",20,"2010-02-04","2012-02-21","2010-07-07","2011-08-31","2012-02-23 01:00:32 EST",2011,2421205,"01002","X","5193 C01    B","O","2010-07-07","2010-08-09","X",NA,375,"2010-07-26","2011-04-28",1,110,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2012-02-23 01:00:36 EST"
"256",731,313163792,229,950631,NA,"ORANGE COUNTY HEALTH CARE AGENCY","550 N FLOWER ST, BLDG 50","SANTA ANA","CA",92703,"B",0,"N","H",9223,922140,"G","B","","Y","","",NA,"","","",NA,"600 W SANTA ANA BLVD, STE 104","SANTA ANA","CA",92701,"N085    000025338",20,"2010-02-04","2012-02-21","2010-07-07","2011-08-31","2012-02-23 01:00:32 EST",2011,2421204,"01001","","342 A","O","2010-07-07","2010-07-12","I",4500,5000,"2010-07-26","2011-04-28",1,1,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2012-02-23 01:00:36 EST"
"257",732,313163792,229,950631,NA,"ORANGE COUNTY HEALTH CARE AGENCY","550 N FLOWER ST, BLDG 50","SANTA ANA","CA",92703,"B",0,"N","H",9223,922140,"G","B","","Y","","",NA,"","","",NA,"600 W SANTA ANA BLVD, STE 104","SANTA ANA","CA",92701,"N085    000025338",20,"2010-02-04","2012-02-21","2010-07-07","2011-08-31","2012-02-23 01:00:32 EST",2011,2421208,"01003","X","5193 C01    E","O","2010-07-07","2010-08-09","X",NA,NA,"2010-07-26","2011-04-28",1,110,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2012-02-23 01:00:36 EST"
"258",733,313163792,229,950631,NA,"ORANGE COUNTY HEALTH CARE AGENCY","550 N FLOWER ST, BLDG 50","SANTA ANA","CA",92703,"B",0,"N","H",9223,922140,"G","B","","Y","","",NA,"","","",NA,"600 W SANTA ANA BLVD, STE 104","SANTA ANA","CA",92701,"N085    000025338",20,"2010-02-04","2012-02-21","2010-07-07","2011-08-31","2012-02-23 01:00:32 EST",2011,2421207,"01004","X","5193 D03    H1A","O","2010-07-07","2010-08-09","X",NA,185,"2010-07-26","2011-04-28",4,5,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2012-02-23 01:00:36 EST"
"259",734,313164410,2440,950631,NA,"OC SUPERIOR COURT CENTRAL JUSTICE CENTER","550 N FLOWER ST","SANTA ANA","CA",92703,"B",0,"N","S",9211,922110,"B","B","","N","X","",NA,"","","",NA,"700 CIVIC CENTER DR WEST,PO BOX 1994","SANTA ANA","CA",92702,"N085    000025364",40,"2010-03-10","2010-06-01","2010-05-26","2010-05-27","2011-10-14 16:38:47 EDT",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",739,313230005,232,950621,NA,"CA CORRECTIONS FOLSOM PRISON","1 PRISON RD","REPRESA","CA",95671,"C",0,"N","H",9223,922140,"G","B","","Y","","",NA,"","","",NA,"","","",0,"N092    000031232",3300,"2009-09-23","2010-01-06","2009-12-22","2010-01-06","2011-10-14 16:38:47 EDT",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",740,313230732,233,950621,NA,"CA PRISON INDUSTRY AUTHORITY","OLD FOLSOM PRISON","REPRESA","CA",95671,"C",0,"N","S",9223,922140,"B","B","","N","","",NA,"","","",NA,"560 E NATOMAS ST","FOLSOM","CA",95830,"N092    000033762",50,"2009-10-15","2010-01-11","2009-12-23","2010-01-06","2011-10-14 16:38:47 EDT",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",741,313231045,234,950621,NA,"TEHAMA COUNTY SHERIFF'S DEPT","502 OAK ST","RED BLUFF","CA",96080,"B",0,"N","H",9223,922140,"A","B","","Y","","",NA,"","","",NA,"P.O. BOX 729","RED BLUFF","CA",96080,"N092    000029038",150,"2009-11-04","2016-05-04","2010-03-18","2016-05-02","2016-05-07 02:24:27 EDT",2016,2434066,"02001","","3203 A07","S","2010-03-18","2010-04-20","X",3375,8435,"2010-04-08","2011-06-23",1,150,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2016-05-07 02:24:46 EDT"
"263",742,313231045,234,950621,NA,"TEHAMA COUNTY SHERIFF'S DEPT","502 OAK ST","RED BLUFF","CA",96080,"B",0,"N","H",9223,922140,"A","B","","Y","","",NA,"","","",NA,"P.O. BOX 729","RED BLUFF","CA",96080,"N092    000029038",150,"2009-11-04","2016-05-04","2010-03-18","2016-05-02","2016-05-07 02:24:27 EDT",2016,2434065,"01001","","3203 A06","O","2010-03-18","2010-04-20","X",375,935,"2010-04-08","2011-06-23",1,150,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2016-05-07 02:24:46 EDT"
"264",743,313234593,235,950621,NA,"CA CORRECTIONS & REHABILITATION-MCGEE TRAINING CTR","9850 TWIN CITIES RD","GALT","CA",95632,"C",0,"N","H",9223,922140,"A","B","","Y","","",NA,"","","",NA,"","","",0,"N092    000036137",741,"2011-06-09","2016-05-04","2011-09-14","2016-05-02","2016-05-07 02:24:27 EDT",2016,2434466,"01001","","3203 A07","O","2011-09-21","2011-10-24","X",300,300,"","",100,100,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2016-05-07 02:24:46 EDT"
"265",744,313235210,236,950621,NA,"CA CORRECTIONS & REHAB HIGH DESERT STATE PRISON","475-750 RICE CANYON RD","SUSANVILLE","CA",96127,"C",0,"N","H",9223,922140,"A","B","","Y","","",NA,"","","",NA,"P.O. BOX 270220","SUSANVILLE","CA",96127,"N092    000034786",600,"2010-07-07","2016-06-29","2010-12-02","2012-09-26","2016-07-04 01:02:06 EDT",2012,2434528,"02001","","5141 A","O","2010-12-13","2010-12-16","I",NA,6750,"2010-12-24","2012-08-10",1,10,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2016-07-04 01:02:11 EDT"
"266",745,313235210,236,950621,NA,"CA CORRECTIONS & REHAB HIGH DESERT STATE PRISON","475-750 RICE CANYON RD","SUSANVILLE","CA",96127,"C",0,"N","H",9223,922140,"A","B","","Y","","",NA,"","","",NA,"P.O. BOX 270220","SUSANVILLE","CA",96127,"N092    000034786",600,"2010-07-07","2016-06-29","2010-12-02","2012-09-26","2016-07-04 01:02:06 EDT",2012,2434526,"01001","","5141 B","O","2010-12-13","2010-12-16","I",750,750,"2010-12-24","2012-08-10",1,10,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2016-07-04 01:02:11 EDT"
"267",746,313235210,236,950621,NA,"CA CORRECTIONS & REHAB HIGH DESERT STATE PRISON","475-750 RICE CANYON RD","SUSANVILLE","CA",96127,"C",0,"N","H",9223,922140,"A","B","","Y","","",NA,"","","",NA,"P.O. BOX 270220","SUSANVILLE","CA",96127,"N092    000034786",600,"2010-07-07","2016-06-29","2010-12-02","2012-09-26","2016-07-04 01:02:06 EDT",2012,2434529,"01002","","5155 E01","O","2010-12-13","2010-12-16","I",750,750,"2010-12-24","2012-08-10",1,10,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2016-07-04 01:02:11 EDT"
"268",747,313235210,236,950621,NA,"CA CORRECTIONS & REHAB HIGH DESERT STATE PRISON","475-750 RICE CANYON RD","SUSANVILLE","CA",96127,"C",0,"N","H",9223,922140,"A","B","","Y","","",NA,"","","",NA,"P.O. BOX 270220","SUSANVILLE","CA",96127,"N092    000034786",600,"2010-07-07","2016-06-29","2010-12-02","2012-09-26","2016-07-04 01:02:06 EDT",2012,2434527,"03001","","5194 H02","S","2010-12-13","2011-01-17","X",6750,6750,"2010-12-24","2012-08-10",8,10,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2016-07-04 01:02:11 EDT"
"269",752,313386476,240,950647,NA,"CALIFORNIA CORRECTIONAL INSTITUTION","24900 HWY 202","TEHACHAPI","CA",93561,"C",0,"N","S",9223,922140,"B","A","","Y","","",NA,"","","",NA,"","","",0,"N062    000024885",1846,"2012-07-13","2013-08-29","2012-11-01","2013-08-27","2013-08-31 03:57:24 EDT",2013,2467748,"01006","","3272 C","O","2012-11-02","2012-11-20","X",NA,185,"2012-11-19","2013-07-30",1,5,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2013-08-31 03:57:27 EDT"
"270",753,313386476,240,950647,NA,"CALIFORNIA CORRECTIONAL INSTITUTION","24900 HWY 202","TEHACHAPI","CA",93561,"C",0,"N","S",9223,922140,"B","A","","Y","","",NA,"","","",NA,"","","",0,"N062    000024885",1846,"2012-07-13","2013-08-29","2012-11-01","2013-08-27","2013-08-31 03:57:24 EDT",2013,2467744,"01002","","5162 E","O","2012-11-02","2012-11-20","X",185,185,"","",1,5,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2013-08-31 03:57:27 EDT"
"271",754,313386476,240,950647,NA,"CALIFORNIA CORRECTIONAL INSTITUTION","24900 HWY 202","TEHACHAPI","CA",93561,"C",0,"N","S",9223,922140,"B","A","","Y","","",NA,"","","",NA,"","","",0,"N062    000024885",1846,"2012-07-13","2013-08-29","2012-11-01","2013-08-27","2013-08-31 03:57:24 EDT",2013,2467743,"01001","X","3362 G","O","2012-11-02","2012-11-20","X",NA,185,"2012-11-19","2013-07-30",2,5,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2013-08-31 03:57:27 EDT"
"272",755,313386476,240,950647,NA,"CALIFORNIA CORRECTIONAL INSTITUTION","24900 HWY 202","TEHACHAPI","CA",93561,"C",0,"N","S",9223,922140,"B","A","","Y","","",NA,"","","",NA,"","","",0,"N062    000024885",1846,"2012-07-13","2013-08-29","2012-11-01","2013-08-27","2013-08-31 03:57:24 EDT",2013,2467747,"01005","","3203 A","O","2012-11-02","2013-11-20","X",185,185,"2012-11-19","2013-07-30",1,5,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2013-08-31 03:57:27 EDT"
"273",756,313386476,240,950647,NA,"CALIFORNIA CORRECTIONAL INSTITUTION","24900 HWY 202","TEHACHAPI","CA",93561,"C",0,"N","S",9223,922140,"B","A","","Y","","",NA,"","","",NA,"","","",0,"N062    000024885",1846,"2012-07-13","2013-08-29","2012-11-01","2013-08-27","2013-08-31 03:57:24 EDT",2013,2467745,"01003","","23400016 C","O","2012-11-02","2012-11-20","X",NA,185,"2012-11-19","2013-07-30",2,5,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2013-08-31 03:57:27 EDT"
"274",757,313386476,240,950647,NA,"CALIFORNIA CORRECTIONAL INSTITUTION","24900 HWY 202","TEHACHAPI","CA",93561,"C",0,"N","S",9223,922140,"B","A","","Y","","",NA,"","","",NA,"","","",0,"N062    000024885",1846,"2012-07-13","2013-08-29","2012-11-01","2013-08-27","2013-08-31 03:57:24 EDT",2013,2467746,"01007","","5157 C02","O","2012-11-02","2012-11-20","X",NA,185,"2012-11-19","2013-07-30",1,5,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2013-08-31 03:57:27 EDT"
